*Action(SiteID=Italy|Country=IT|Currency=EUR|Version=745|CC=UTF-8);ItemID;*StartPrice
Revise;161031645231;189.872
Revise;161186510890;75.396
Revise;111073071012;70.616
Revise;161199397577;89.823
Revise;160943514310;62.302
Revise;111073070526;108.061
Revise;161186511347;284.992
Revise;161031644975;91.792
Revise;111073877815;176.849
Revise;111079206373;139.926
Revise;111075334970;101.921
Revise;161028322392;130.644
Revise;111075334997;205.765
Revise;200868129369;108.458
Revise;200868128569;205.106
Revise;111257837531;379.468
Revise;160943513232;154.598
Revise;160943513354;336.866
Revise;160943513680;253.857
Revise;200868127883;50.317
Revise;200868127854;64.159
Revise;200868129157;86.083
Revise;161288721231;87.162
Revise;111080684662;2368.059
Revise;160943513034;490.153
Revise;160943514348;173.593
Revise;200868129450;92.583
Revise;111073070380;65.449
Revise;200868129329;130.496
Revise;160943514350;116.268
Revise;200868129201;92.583
Revise;160943514439;97.063
Revise;200868129108;79.268
Revise;111073071786;62.586
Revise;200868127754;104.059
Revise;111078468678;60.499
Revise;161026519857;50.298
Revise;200868127948;82.342
Revise;111088876485;116.873
Revise;111384256215;87.287
Revise;111073070370;97.983
Revise;111100042703;776.692
Revise;111100043332;118.798
Revise;111116481154;89.212
Revise;111075334694;121.024
Revise;111116480961;84.491
Revise;111073070368;51.745
Revise;161199397479;235.721
Revise;111073070314;84.491
Revise;161026518833;84.491
Revise;111073070616;50.684
Revise;161026518861;127.743
Revise;161026518776;127.743
Revise;111116481607;64.904
Revise;111339183267;71.396
Revise;160943513006;143.783
Revise;111078468466;210.553
Revise;161026520148;68.478
Revise;161026520200;59.292
Revise;161026518869;81.427
Revise;200879741010;88.572
Revise;200868127792;55.217
Revise;111073877850;73.273
Revise;111100043620;73.555
Revise;111073070807;329.839
Revise;161288721208;52.945
Revise;111073878057;135.546
Revise;200868127788;342.027
Revise;161199397605;184.165
Revise;161481524001;68.581
Revise;111470454386;193.269
Revise;111100044306;54.552
Revise;200868127971;82.371
Revise;111079206614;74.082
Revise;111100043315;66.502
Revise;160943513606;91.203
Revise;160943514450;104.425
Revise;160943514034;66.368
Revise;200868128989;101.455
Revise;160943513357;170.678
Revise;111247666469;111.124
Revise;200868129126;129.065
Revise;161031645152;188.435
Revise;111100042341;111.947
Revise;111100044084;58.944
Revise;111366253486;104.291
Revise;111078467954;415.61633
Revise;111100043098;341.313
Revise;111257838425;96.624
Revise;111100043642;249.026
Revise;111073070357;72.041
Revise;161026519618;74.928
Revise;200868127737;322.519
Revise;111073072838;286.862
Revise;160943513062;219.288
Revise;161340049897;66.429
Revise;160943514247;143.106
Revise;111073070606;66.047
Revise;200868129099;106.872
Revise;200868128902;79.686
Revise;161026518693;103.247
Revise;111116481103;287.676
Revise;161028322149;87.461
Revise;111075334698;184.732
Revise;111073070770;470.119
Revise;161030855416;73.073
Revise;111116481051;594.742
Revise;160943513578;209.352
Revise;111100042950;412.994
Revise;161026519443;132.391
Revise;161186511290;118.026
Revise;111078468605;243.902
Revise;161028322348;370.588
Revise;111247666666;272.023
Revise;111116481509;372.769
Revise;161026521413;161.558
Revise;200868128152;65.221
Revise;161030855192;197.367
Revise;111073070254;57.309
Revise;161186510743;274.342
Revise;200868129092;129.124
Revise;200868129010;395.572
Revise;160943513948;117.852
Revise;160943512819;204.063
Revise;160943513036;117.211
Revise;161026518543;63.741
Revise;200868128454;58.755
Revise;160943513882;77.029
Revise;160943513772;56.364
Revise;111088842164;50.462
Revise;111366253294;192.232
Revise;111366253281;192.232
Revise;111073652669;63.513
Revise;161224552805;133.663
Revise;160943513183;56.217
Revise;161104929952;143.725
Revise;111247666745;173.942
Revise;161288721303;50.908
Revise;161027044588;54.741
Revise;200868128818;80.995
Revise;111080685106;97.701
Revise;161026520064;142.794
Revise;161284183149;53.617
Revise;111079206537;68.954
Revise;161027044219;85.412
Revise;161027258310;107.225
Revise;161027258618;107.757
Revise;161027258738;150.857
Revise;111073878046;157.042
Revise;111073877589;448.872
Revise;111384256317;87.909
Revise;161030855308;84.549
Revise;160943512712;62.311
Revise;111384255957;309.573
Revise;111257838303;138.626
Revise;111100042754;98.435
Revise;160952308797;150.462
Revise;111100043476;61.488
Revise;161199397320;95.745
Revise;111100042333;346.541
Revise;111339182644;97.892
Revise;200868129453;138.211
Revise;111073070305;587.794
Revise;161030855661;77.714
Revise;111088841868;70.912
Revise;111073877253;153.352
Revise;161027257867;153.352
Revise;111079206463;62.366
Revise;200868127874;57.431
Revise;111073652936;358.953
Revise;160943513177;79.473
Revise;161026519285;129.582
Revise;200868127759;256.584
Revise;161199397321;110.456
Revise;111167281658;107.091
Revise;111073072219;195.446
Revise;111080684638;58.329
Revise;111100043702;974.661
Revise;161027045080;80.245
Revise;111334489708;129.132
Revise;111073070923;65.999
Revise;111073070400;70.363
Revise;111088842095;66.044
Revise;111279144095;56.162
Revise;111079206793;142.203
Revise;200868128416;86.668
Revise;160943513005;189.317
Revise;200868127793;61.389
Revise;111075335019;226.015
Revise;111257837864;156.246
Revise;160943514104;525.149
Revise;161027023659;177.711
Revise;111247666721;119.945
Revise;111073070716;138.879
Revise;111073070712;87.631
Revise;111073070603;82.487
Revise;111073070818;69.549
Revise;111073070954;94.896
Revise;161030855598;89.212
Revise;161030855654;69.723
Revise;111073073296;57.918
Revise;111075334672;235.721
Revise;111073072461;53.435810000000004
Revise;200868129226;408.972
Revise;161186510832;152.358
Revise;161027023740;78.166
Revise;161481524242;216.345
Revise;161026520500;600.421
Revise;160943513116;129.216
Revise;161199398119;70.711
Revise;111513534181;60.036
Revise;200868128079;590.943
Revise;160943514018;88.572
Revise;200868127814;63.537
Revise;161481524429;240.798
Revise;111257838010;112.057
Revise;200868128330;291.628
Revise;161026521210;70.264
Revise;160943513853;190.339
Revise;111257838250;110.715
Revise;161027023599;90.822
Revise;111257838354;110.715
Revise;111257837739;90.585
Revise;111257837631;84.546
Revise;161199397812;90.585
Revise;111257837874;90.585
Revise;161026520006;244.884
Revise;111073072557;820.719
Revise;111073071038;129.582
Revise;111073072498;81.435
Revise;161031645156;94.858
Revise;160943514264;210.511
Revise;200876366048;109.312
Revise;200868129265;128.173
Revise;160943514082;51.813
Revise;111116481130;307.098
Revise;200868128342;57.576
Revise;111116481420;140.773
Revise;200868129311;144.661
Revise;160943514265;316.865
Revise;161284180177;118.399
Revise;200868127877;72.834
Revise;111247667024;326.819
Revise;111073877832;166.188
Revise;161288720581;176.504
Revise;161031645454;263.099
Revise;161026520848;65.836
Revise;161028322406;111.881
Revise;111080685122;69.588
Revise;161481524149;194.859
Revise;200868128150;550.427
Revise;200868128058;462.971
Revise;200868128505;58.072
Revise;111073877351;2506.804
Revise;111100043974;196.754
Revise;200868129325;72.829
Revise;111100043029;295.053
Revise;111116481431;129.193
Revise;161031645003;359.046
Revise;111339183343;124.293
Revise;161186511149;250.774
Revise;161288721350;93.988
Revise;160943513070;80.886
Revise;111080685067;132.736
Revise;111088876507;203.056
Revise;200868128771;148.726
Revise;111073073038;953.155
Revise;200868127870;69.574
Revise;111079206745;415.446
Revise;160943513719;85.263
Revise;111079206586;56.675
Revise;111079206828;73.923
Revise;200868128540;255.402
Revise;200868129403;217.562
Revise;160943514033;72.444
Revise;200868129458;126.514
Revise;160943514242;74.954
Revise;160943514122;71.594
Revise;160943514334;78.003
Revise;111100043770;52.734
Revise;161026518862;689.762
Revise;161026519523;73.114
Revise;161028322229;130.198
Revise;161026519080;392.581
Revise;161430912936;55.558
Revise;161026519066;123.058
Revise;161026519534;113.752
Revise;111079206548;359.265
Revise;161027044207;1363.432
Revise;200868127738;73.484
Revise;161027258341;413.193
Revise;111073877856;98.025
Revise;111116481619;97.959
Revise;160943513254;55.545
Revise;111073070958;88.279
Revise;200868128193;71.858
Revise;111079206400;72.111
Revise;111073071999;969.648
Revise;111080684979;117.242
Revise;161026520081;177.811
Revise;161026520238;126.306
Revise;161031645468;60.551
Revise;111247666531;495.673
Revise;111384256395;79.979
Revise;111079206787;109.312
Revise;161026521290;457.936
Revise;161039096747;168.918
Revise;161028322675;54.565
Revise;161026520431;167.053
Revise;161199397298;352.677
Revise;111257837645;102.758
Revise;111079206923;80.289
Revise;200868128412;146.546
Revise;160943514246;339.741
Revise;200868129240;222.996
Revise;111100044485;66.072
Revise;161430912920;59.978
Revise;161340049942;58.124
Revise;160943513350;51.181
Revise;160943513090;73.126
Revise;200868128683;181.389
Revise;111079206719;123.138
Revise;111100044298;265.171
Revise;200876366266;141.861
Revise;111148946966;127.642
Revise;111100043564;95.843
Revise;111149499382;74.664
Revise;161091034920;125.611
Revise;111100044341;102.238
Revise;161340050017;246.226
Revise;161340050063;147.735
Revise;161026520546;349.603
Revise;111100043297;66.447
Revise;111078468142;151.194
Revise;161030855260;68.076
Revise;111100043293;287.584
Revise;161026519152;214.928
Revise;161026519040;174.084
Revise;161091035150;71.376
Revise;161430913142;65.516
Revise;161091035028;62.239
Revise;111149499241;123.567
Revise;161186511404;102.034
Revise;111073070295;93.256
Revise;111247666543;144.066
Revise;111470454254;55.761
Revise;161026519630;160.472
Revise;161288721209;69.203
Revise;161199397418;87.857
Revise;161028322885;498.004
Revise;161026518591;295.618
Revise;161340049993;87.613
Revise;200868128052;397.247
Revise;111100043284;102.604
Revise;200868128047;125.269
Revise;161199397767;328.047
Revise;111073877932;137.767
Revise;161028322117;149.064
Revise;111073877983;155.914
Revise;161030855455;116.205
Revise;111073877857;338.166
Revise;200868127827;93.898
Revise;200868127923;150.901
Revise;111078468308;68.058
Revise;111100044105;516.672
Revise;160943513478;151.671
Revise;161319761169;294.728
Revise;111513534687;303.575
Revise;111073877341;62.777
Revise;111384256033;53.582
Revise;161199397779;104.501
Revise;200868128858;251.076
Revise;111080685160;234.626
Revise;161199397510;709.527
Revise;161288721552;126.606
Revise;161026518599;128.253
Revise;161026520542;53.578
Revise;111073070433;62.376
Revise;161030855066;351.241
Revise;161026520124;66.115
Revise;111116480951;95.805
Revise;161027258270;69.488
Revise;161340049503;156.482
Revise;160943513400;85.707
Revise;161031645427;201.664
Revise;160943512594;224.752
Revise;111257837694;182.268
Revise;161027258392;85.351
Revise;111079206824;587.173
Revise;161027044636;112.276
Revise;200868128176;65.284
Revise;111073073086;568.316
Revise;111100043973;82.833
Revise;111100043247;95.117
Revise;161026519101;80.355
Revise;161319761242;54.351
Revise;161026519091;70.272
Revise;111100043331;90.947
Revise;200868129306;311.701
Revise;111073070471;439.823
Revise;161027043928;53.033
Revise;161031645474;59.795
Revise;161199397610;160.033
Revise;111073070563;61.387
Revise;111078467927;54.343
Revise;200868128496;55.663
Revise;161030855514;58.468
Revise;200868128532;304.365
Revise;161026521442;95.745
Revise;111078468220;390.6943
Revise;161186510990;132.858
Revise;160943512601;70.516
Revise;160943513163;135.816
Revise;161030855367;68.579
Revise;111075334900;359.046
Revise;200868128862;62.939
Revise;200868129168;64.574
Revise;111073072809;127.254
Revise;160943513837;93.103
Revise;111073071134;1231.791
Revise;111080684666;99.303
Revise;111080684978;107.184
Revise;160943514329;111.996
Revise;160943514031;100.589
Revise;160943514420;149.328
Revise;160943512761;188.481
Revise;160943513521;324.349
Revise;160943514149;101.273
Revise;111100043536;68.991
Revise;161033025254;60.268
Revise;111080685012;79.439
Revise;161026518812;51.688
Revise;111096883163;63.025
Revise;111078468598;502.396
Revise;200868128481;82.686
Revise;160943513529;205.814
Revise;161199398261;50.508
Revise;111073071322;127.194
Revise;161026520897;56.362
Revise;160943513373;235.094
Revise;200868127830;532.127
Revise;161026521360;247.462
Revise;161026518743;337.122
Revise;161026520245;98.454
Revise;161027258674;69.903
Revise;111080685019;171.932
Revise;160943513142;294.483
Revise;111073070313;69.431
Revise;161027044731;65.811
Revise;111075334914;67.646
Revise;111073653176;157.693
Revise;161033025009;937.393
Revise;160943512710;118.027
Revise;111257838003;1287.336
Revise;161039096837;233.306
Revise;161031644923;317.175
Revise;111257838120;51.891
Revise;200868127938;215.574
Revise;200868128284;265.106
Revise;160943514185;99.473
Revise;111100044081;157.279
Revise;160943514109;151.337
Revise;161186510901;110.579
Revise;161026519186;138.348
Revise;161026519078;96.706
Revise;161033024925;254.745
Revise;200868128866;151.219
Revise;111079206499;719.665
Revise;161026520282;56.393
Revise;161430913047;79.422
Revise;161027044919;50.428
Revise;200868129191;146.478
Revise;160943513824;75.005
Revise;111100042582;560.492
Revise;111075334869;55.449
Revise;160943513084;272.454
Revise;161026519193;211.792
Revise;161031645238;130.081
Revise;161028322952;65.396
Revise;111079206658;223.552
Revise;111257837899;582.519
Revise;161199397783;555.034
Revise;111257838124;666.038
Revise;111100043846;65.257
Revise;111073877901;80.745
Revise;200868129195;197.991
Revise;111073070203;58.441
Revise;161028322742;79.126
Revise;111470453741;52.072
Revise;160943512870;123.104
Revise;111100042712;342.832
Revise;160943512583;93.898
Revise;111079206669;816.472
Revise;111075334699;1338.083
Revise;160943514363;63.257
Revise;111247666960;55.004
Revise;111075334725;96.299
Revise;111257838454;241.911
Revise;160943513736;112.801
Revise;111079206479;66.758
Revise;161027258447;239.172
Revise;160943512830;88.846
Revise;111073072057;136.161
Revise;200868129434;637.195
Revise;160943514025;346.523
Revise;160943514121;175.584
Revise;200868129299;843.039
Revise;111116481492;94.997
Revise;160943512816;71.445
Revise;200868128403;62.376
Revise;161288720944;52.073
Revise;111073072983;70.272
Revise;161026520126;126.427
Revise;111100044071;88.453
Revise;161027043989;471.766
Revise;111257837749;96.226
Revise;200868127785;62.555
Revise;161030855241;144.103
Revise;161340049917;64.322
Revise;111366253115;173.259
Revise;200868128256;52.948
Revise;111257838132;141.659
Revise;161199397278;54.768
Revise;161430913249;314.988
Revise;161199397434;295.554
Revise;111075335014;323.443
Revise;200868128920;296.935
Revise;161199398213;232.638
Revise;161199398031;164.326
Revise;161199397629;60.215
Revise;111257837785;573.947
Revise;161199397371;144.722
Revise;161199398480;761.811
Revise;111073652477;628.989
Revise;111257837630;62.396
Revise;160943513758;54.309
Revise;111116481009;54.942
Revise;161340049955;224.738
Revise;111116481489;419.465
Revise;111100044021;90.585
Revise;111257838324;726.652
Revise;161288721259;3619.886
Revise;111073070802;203.349
Revise;200868127910;113.643
Revise;160943513068;183.048
Revise;111148082957;72.724
Revise;111279144118;54.843
Revise;161026520106;196.066
Revise;111075335721;81.093
Revise;111073072921;82.317
Revise;111075335836;134.271
Revise;161199397960;346.756
Revise;111075335922;118.408
Revise;161028322765;106.769
Revise;200868127890;100.589
Revise;161031645034;57.059
Revise;111079206411;69.287
Revise;161026521019;187.099
Revise;161026520940;106.725
Revise;161026520423;113.752
Revise;160943512993;335.347
Revise;111257837752;67.727
Revise;111257838318;75.498
Revise;111100043657;57.096
Revise;111073073157;365.414
Revise;161288721567;174.325
Revise;111116481199;83.556
Revise;160943513798;78.641
Revise;161026521076;61.048
Revise;111149499366;202.282
Revise;111116480851;76.286
Revise;161026519282;54.387
Revise;200868129372;80.326
Revise;200868129127;59.627
Revise;111100043746;73.785
Revise;161026521017;1052.387
Revise;111079206507;309.196
Revise;161186510733;131.444
Revise;111247666750;280.016
Revise;161186511042;161.915
Revise;161026519359;75.103
Revise;161199397422;108.192
Revise;111075334720;163.821
Revise;111073072613;56.393
Revise;161031645387;96.066
Revise;161033024943;135.683
Revise;200868128985;635.998
Revise;160943513899;103.436
Revise;160943514192;62.273
Revise;161430913217;109.954
Revise;111079206864;176.258
Revise;161033025073;159.561
Revise;161030855625;113.197
Revise;111257838121;52.449
Revise;111073072080;57.919
Revise;111257838246;135.712
Revise;161030855332;144.643
Revise;161288721541;90.947
Revise;161026521458;55.774
Revise;111257837659;227.139
Revise;111079206339;100.664
Revise;160943513315;249.509
Revise;160943512781;78.149
Revise;161033025322;111.205
Revise;161199397306;209.594
Revise;111075334736;150.401
Revise;161030855363;221.777
Revise;111116481675;96.276
Revise;111247667012;55.921
Revise;111073877894;131.247
Revise;111075334762;117.977
Revise;161028322413;364.132
Revise;160943513845;77.918
Revise;160943512959;302.865
Revise;160943513742;99.354
Revise;160943513900;125.367
Revise;200868128943;193.721
Revise;161186511237;151.999
Revise;200868128924;334.392
Revise;160943514035;194.956
Revise;161031644912;144.939
Revise;111073072950;578.585
Revise;161026518732;96.624
Revise;160943513124;198.213
Revise;111075334974;97.519
Revise;161186511289;512.985
Revise;111079206765;89.157
Revise;161031644997;57.974
Revise;111116481579;98.722
Revise;160943514258;106.085
Revise;111116481331;118.565
Revise;111339183109;90.182
Revise;111073878102;383.021
Revise;111384256424;150.616
Revise;111257837902;274.646
Revise;111257838159;166.656
Revise;161030855125;58.247
Revise;200868128329;68.402
Revise;111257837894;813.515
Revise;111339183437;568.406
Revise;111078468056;227.505
Revise;161026519314;88.201
Revise;161481524155;182.167
Revise;161026518879;72.974
Revise;200876366116;183.122
Revise;161027258181;84.253
Revise;111100042656;165.871
Revise;200868128124;159.634
Revise;161186511158;95.587
Revise;111079206510;572.495
Revise;111366253308;135.777
Revise;111078467951;256.741
Revise;111100043449;172.705
Revise;111073070629;98.335
Revise;161026519367;190.612
Revise;161027257924;182.998
Revise;161288721344;63.322
Revise;111073877319;125.486
Revise;161319762205;222.369
Revise;161026520362;75.419
Revise;161031645132;224.175
Revise;200868129133;436.037
Revise;200868129389;153.911
Revise;160943514257;328.957
Revise;200868129242;88.622
Revise;161030855679;58.682
Revise;161091035139;50.188
Revise;111257837735;68.766
Revise;161027258455;95.778
Revise;161027258031;105.519
Revise;160943512648;80.178
Revise;111100044032;716.774
Revise;111247666487;54.086
Revise;111080685088;103.164
Revise;161340050114;64.103
Revise;111470454630;57.974
Revise;111078468446;51.435
Revise;111339182539;160.505
Revise;160943514289;220.673
Revise;161026518736;59.584
Revise;161186511016;62.383
Revise;161026519341;62.376
Revise;160943512746;183.549
Revise;161091035014;101.081
Revise;111073653248;74.783
Revise;160943512637;122.702
Revise;161031644840;714.087
Revise;111116481413;55.583
Revise;161027258364;64.541
Revise;111079206887;173.896
Revise;111073070696;53.033
Revise;200868129005;309.489
Revise;161288721189;79.495
Revise;111073070961;76.199
Revise;200868128585;71.699
Revise;111100044428;437.958
Revise;200868128137;410.725
Revise;161026519157;73.785
Revise;161199397576;199.826
Revise;111073070094;121.276
Revise;111257838012;173.703
Revise;111088841801;250.222
Revise;161039096703;56.364
Revise;111088841921;58.072
Revise;111088841829;77.714
Revise;111088876509;171.654
Revise;161039096600;92.232
Revise;161039118773;92.232
Revise;160943513717;85.263
Revise;200868127896;67.935
Revise;161430913521;58.536
Revise;111384255964;119.901
Revise;161033025000;95.733
Revise;200868128554;115.558
Revise;111100044157;89.972
Revise;111257838482;88.023
Revise;111247667119;352.031
Revise;161031645471;95.709
Revise;111100044115;89.243
Revise;161031645494;102.902
Revise;111384256137;91.814
Revise;111384256224;232.778
Revise;161026519185;167.582
Revise;161033025032;60.027
Revise;111470453781;50.068
Revise;111073070632;82.157
Revise;160943514007;324.995
Revise;161027258663;50.659
Revise;161027258425;50.659
Revise;160943513016;84.563
Revise;200868128869;80.105
Revise;160943514124;221.515
Revise;111073877363;130.116
Revise;161027257883;134.165
Revise;111073070743;123.058
Revise;161026519474;81.427
Revise;111073070107;64.215
Revise;160943513450;78.616
Revise;111073070679;100.576
Revise;161026519212;100.576
Revise;111257838213;73.668
Revise;161026519318;101.894
Revise;111100043977;63.885
Revise;111073071066;101.894
Revise;111073070978;210.697
Revise;161199398102;101.894
Revise;111073071278;60.512
Revise;200868129211;270.491
Revise;111100042819;148.156
Revise;161288721149;50.947
Revise;161028322185;135.326
Revise;161030855212;101.504
Revise;111073877305;62.777
Revise;160943513844;100.071
Revise;161026520210;129.722
Revise;160943514113;103.778
Revise;111384256290;152.551
Revise;160943514106;55.595
Revise;200868129245;347.021
Revise;111073653143;168.471
Revise;200868129473;101.791
Revise;200868127932;131.906
Revise;161186510906;88.806
Revise;161186510747;73.285
Revise;111116481376;92.305
Revise;161027258694;66.543
Revise;111079206827;139.455
Revise;161199397347;543.821
Revise;111079206825;590.294
Revise;111079206394;652.413
Revise;161031645158;567.245
Revise;160943514094;173.288
Revise;161027257963;69.632
Revise;111247666823;112.435
Revise;161186511203;69.217
Revise;161026520067;63.332
Revise;161027258261;122.762
Revise;111384256422;60.525
Revise;160943513821;253.394
Revise;111078467932;51.45668
Revise;111073878036;71.126
Revise;161028322644;55.567
Revise;161481524377;50.963
Revise;111073877395;75.619
Revise;160943513000;83.393
Revise;160943513964;245.952
Revise;200868129073;79.031
Revise;200868128960;167.042
Revise;111257837742;87.985
Revise;111080684998;855.853
Revise;111100044272;201.836
Revise;111100043011;71.679
Revise;111080685241;55.545
Revise;111073072448;451.129
Revise;111257838016;295.654
Revise;111149499367;76.376
Revise;161091035159;136.088
Revise;160943514358;77.111
Revise;160943514200;126.928
Revise;161031645031;176.414
Revise;111073070403;79.879
Revise;161026518896;80.712
Revise;111100044381;84.962
Revise;111073877585;81.486
Revise;161199397444;463.116
Revise;111100044706;136.874
Revise;111079206556;223.589
Revise;111257837843;463.301
Revise;160943512863;166.713
Revise;160943512737;90.951
Revise;161288720550;65.433
Revise;111073070216;80.844
Revise;200868128090;231.037
Revise;111073653295;111.556
Revise;111100043185;65.462
Revise;111073072349;385.566
Revise;111075336122;58.553
Revise;111073071992;116.388
Revise;111073071019;201.181
Revise;161031644940;110.678
Revise;111116481653;261.592
Revise;111075334921;199.352
Revise;111279143898;58.755
Revise;161026519257;141.422
Revise;161213692647;64.159
Revise;161186511434;63.447
Revise;111073653308;74.901
Revise;111073877986;122.817
Revise;161199397772;182.268
Revise;161026518619;71.732
Revise;161288721022;64.702
Revise;161027044833;56.645
Revise;111100043004;127.707
Revise;111075334837;333.862
Revise;111075334911;156.416
Revise;161028322272;182.671
Revise;111075334742;128.087
Revise;111339183567;92.049
Revise;111073072948;93.988
Revise;111366253276;128.246
Revise;111073073245;156.794
Revise;111073070671;346.638
Revise;111073070096;231.092
Revise;111073877791;178.736
Revise;111078468337;174.252
Revise;111078468640;190.246
Revise;161039096595;121.268
Revise;111073072558;411.219
Revise;161109468091;101.357
Revise;161199397816;62.744
Revise;111100042354;633.275
Revise;111073071288;69.249
Revise;161033024993;67.722
Revise;161430913115;65.876
Revise;111100044040;95.358
Revise;161186511164;118.399
Revise;111075334913;558.522
Revise;161028322208;476.619
Revise;111100043790;749.176
Revise;111073072804;111.556
Revise;200868128602;126.537
Revise;161090600168;50.87414
Revise;111079206691;57.701
Revise;111116481565;136.912
Revise;161430913041;71.467
Revise;200868129440;107.122
Revise;160943513896;159.393
Revise;160943513577;137.464
Revise;111088841972;245.268
Revise;161027044947;177.869
Revise;111073652417;53.924
Revise;161027257820;53.967
Revise;111073073138;185.224
Revise;111073072805;193.439
Revise;111100043624;67.986
Revise;111339182527;54.485
Revise;111339183188;121.658
Revise;161199397791;531.432
Revise;111470455018;56.966
Revise;111257837807;50.508
Revise;200868127962;169.726
Revise;111100043214;83.561
Revise;111116481749;151.633
Revise;111116481392;101.212
Revise;111075334806;54.753
Revise;111100044080;67.652
Revise;111366253460;64.416
Revise;200868129090;97.002
Revise;161031645333;769.213
Revise;161028322235;462.441
Revise;111073073043;121.676
Revise;200868129011;64.416
Revise;111384256100;182.268
Revise;111470454791;193.865
Revise;111080684810;90.426
Revise;200868129089;62.854
Revise;160943513895;101.301
Revise;161026520165;419.006
Revise;161091035083;182.396
Revise;200868129258;124.137
Revise;161027257746;58.008
Revise;111073073110;1148.569
Revise;111073877972;163.641
Revise;111073877980;150.334
Revise;111073878077;570.307
Revise;111073878035;88.004
Revise;161186511483;64.008
Revise;111075335611;306.578
Revise;161026518570;77.738
Revise;161199397646;53.732
Revise;111079206460;393.328
Revise;200868129200;77.799
Revise;200868128171;72.224
Revise;200868128263;523.892
Revise;160943513463;192.906
Revise;111100043687;125.506
Revise;160943513469;169.238
Revise;161026520089;81.233
Revise;111149499271;137.506
Revise;160943512980;50.612
Revise;161026518622;372.441
Revise;111257837781;154.238
Revise;161481524437;73.769
Revise;111073070740;118.117
Revise;111470453819;68.424
Revise;111079206557;382.543
Revise;160943514359;133.565
Revise;111287721011;55.339
Revise;161288721255;101.496
Revise;160943513128;70.179
Revise;111100043264;61.839
Revise;200868127931;194.941
Revise;161033025141;94.502
Revise;111257837560;177.363
Revise;111100043308;95.843
Revise;111116481276;76.137
Revise;161031644926;549.211
Revise;111247666714;71.721
Revise;111073072450;125.486
Revise;160943512894;355.935
Revise;160943512994;335.347
Revise;161030855311;470.965
Revise;161026518513;79.229
Revise;161026519860;255.681
Revise;111247667035;144.936
Revise;111116481323;113.014
Revise;111339183385;495.753
Revise;161031644920;136.729
Revise;111100043318;135.432
Revise;200868129130;82.462
Revise;161026521059;52.511
Revise;161027258452;215.752
Revise;111257837865;81.526
Revise;111257837726;59.292
Revise;200868128593;52.133
Revise;161027258405;65.538
Revise;161340049696;72.712
Revise;161430913388;70.757
Revise;111470454300;87.162
Revise;200868127750;111.575
Revise;160943512896;81.543
Revise;161026519271;65.352
Revise;111116481736;56.276
Revise;160943514275;116.168
Revise;111073070378;67.636
Revise;161031645228;54.698
Revise;111073071116;50.188
Revise;111073878093;127.483
Revise;200868127901;876.265
Revise;161027044423;134.841
Revise;111100042634;59.706
Revise;161027258613;104.469
Revise;111116481354;227.066
Revise;161340049738;99.451
Revise;111257837863;761.743
Revise;111100043813;304.824
Revise;161026519183;302.556
Revise;111116480862;156.035
Revise;111149499333;69.037
Revise;111257837983;74.559
Revise;111339183314;96.19402
Revise;161199397597;91.687
Revise;161026520815;152.498
Revise;161027258491;87.253
Revise;111100042435;119.169
Revise;160943512638;92.606
Revise;161001239688;87.841
Revise;111073877915;100.721
Revise;111100042290;99.172
Revise;161199397625;169.487
Revise;160943513017;118.584
Revise;161031645216;294.977
Revise;161031645236;57.187
Revise;111080684931;504.577
Revise;160943513152;446.179
Revise;161039096642;64.904
Revise;161039096606;88.816
Revise;111088876553;81.984
Revise;111088841977;53.802
Revise;161027258187;58.645
Revise;161026519188;78.809
Revise;111257838487;617.207
Revise;200868127775;489.982
Revise;161030855436;63.871
Revise;111073072768;175.345
Revise;160943514099;130.784
Revise;161026519361;135.273
Revise;160943513199;323.924
Revise;161031644870;152.402
Revise;161031645234;396.654
Revise;161026519154;162.504
Revise;161319761272;219.857
Revise;111073878038;78.568
Revise;161039096544;398.925
Revise;200868128966;299.998
Revise;111073072131;313.692
Revise;200868129288;146.092
Revise;160943514416;106.396
Revise;160943514322;146.756
Revise;160943514154;544.798
Revise;161186510821;164.471
Revise;161026519041;107.961
Revise;160943512901;108.885
Revise;111080685051;124.398
Revise;111073070569;62.091
Revise;161026519309;108.134
Revise;161026519067;84.491
Revise;161026518877;84.491
Revise;161026519352;53.033
Revise;161026519239;52.805
Revise;161091034991;70.1347
Revise;111116481428;351.735
Revise;111100042336;173.984
Revise;111366253064;77.714
Revise;161026518783;209.864
Revise;160943513257;82.716
Revise;111079206615;71.279
Revise;160943513987;62.854
Revise;160943513021;78.812
Revise;111073070093;138.958
Revise;161199397590;71.126
Revise;111116481373;652.212
Revise;160943513050;129.216
Revise;111100042726;75.272
Revise;160943513808;56.227
Revise;111257837977;86.285
Revise;161186511442;51.386
Revise;161288720988;86.822
Revise;111100044025;85.667
Revise;161027258520;53.143
Revise;160943514030;126.389
Revise;161026519167;92.275
Revise;161026519916;291.009
Revise;111100042990;55.423
Revise;111100042988;72.834
Revise;111100042377;50.325
Revise;111073070253;84.491
Revise;111257838203;474.726
Revise;161288721269;79.495
Revise;111339183307;79.55162999999999
Revise;111073877438;149.714
Revise;111100042309;74.176
Revise;160943512880;105.896
Revise;161027258569;102.275
Revise;111100043423;75.705
Revise;161027044411;141.161
Revise;111075334973;68.927
Revise;161028322548;65.028
Revise;161199397999;133.675
Revise;161028322193;118.408
Revise;111075335020;134.271
